Date/Time,Lat,Long,Elv,Speed,Gids,SOC,AHr,Pack Volts,Pack Amps,Max CP mV,Min CP mV,Avg CP mV,CP mV Diff,Judgment Value,Pack T1 F,Pack T1 C,Pack T2 F,Pack T2 C,Pack T3 F,Pack T3 C,Pack T4 F,Pack T4 C,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,CP12,CP13,CP14,CP15,CP16,CP17,CP18,CP19,CP20,CP21,CP22,CP23,CP24,CP25,CP26,CP27,CP28,CP29,CP30,CP31,CP32,CP33,CP34,CP35,CP36,CP37,CP38,CP39,CP40,CP41,CP42,CP43,CP44,CP45,CP46,CP47,CP48,CP49,CP50,CP51,CP52,CP53,CP54,CP55,CP56,CP57,CP58,CP59,CP60,CP61,CP62,CP63,CP64,CP65,CP66,CP67,CP68,CP69,CP70,CP71,CP72,CP73,CP74,CP75,CP76,CP77,CP78,CP79,CP80,CP81,CP82,CP83,CP84,CP85,CP86,CP87,CP88,CP89,CP90,CP91,CP92,CP93,CP94,CP95,CP96,12v Bat Amps,VIN,Hx,12v Bat Volts,Odo(km),QC,L1/L2,TP-FL,TP-FR,TP-RR,TP-RL,Ambient,SOH,RegenWh,BLevel,epoch time,Motor Pwr(w),Aux Pwr(100w),A/C Pwr(250w),A/C Comp(0.1MPa),Est Pwr A/C(50w),Est Pwr Htr(250w),Plug State,Charge Mode,OBC Out Pwr,Gear,HVolt1,HVolt2,GPS Status,Power SW,BMS,OBC,Debug,Motor Temp,Inverter 2 Temp,Inverter 4 Temp, Speed1, Speed2,Wiper Status,Torque Nm,RPM,Debug
31/01/2026 6:35:56,-40 58.57091,174 57.77866,27,0.0,590,973000,1370000,403.80,-0.741,4216,4198,4206,18,0,68.4,20.2,71.6,22.0,none,none,67.6,19.8,4212,4207,4203,4216,-4198,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4203,-4203,-4208,-4208,4207,4203,4212,4208,4207,4203,4208,4212,4212,4207,4212,4212,4212,4207,4208,4216,4208,4208,4203,4207,4212,4203,4207,4212,4203,4203,4212,4212,4212,4208,4208,4203,4208,4203,4208,4212,4208,4203,4207,4208,4203,4203,4203,4208,4203,4203,4203,4212,4203,4198,4212,4207,4203,4203,4203,4208,4208,4203,4199,4208,4203,4208,4203,4207,4208,4203,4203,4203,4212,4203,4203,4208,4203,4203,4203,4208,4203,4208,4203,4212,na,VME0-500837,97.66,12.08,57004,683,1873,0,0,0,0,13.5,100.00,-312440,47,1769794556.145,0,1,0,0,0,0,2,0,0,1,403.80,403.80,19087F,1,1,1,0080,56,40,40,0,0,00,0.00,0,1
31/01/2026 6:36:03,-40 58.58536,174 57.77426,-8,0.0,590,973000,1370000,403.92,0.739,4218,4199,4207,19,0,68.5,20.3,71.6,22.0,none,none,67.8,19.9,4218,4208,4204,4217,-4199,-4204,-4208,-4208,-4208,-4208,-4204,-4209,-4208,-4208,-4209,-4209,-4204,-4204,-4213,-4209,-4208,-4204,-4209,-4213,-4213,-4208,-4208,-4213,-4213,-4208,-4209,-4213,-4209,-4209,-4204,-4208,-4213,-4204,-4208,-4213,-4204,-4204,-4213,-4213,-4213,-4209,-4209,-4204,-4204,-4204,-4209,-4213,-4209,-4208,-4208,-4204,4204,4204,4204,4209,4204,4204,4204,4213,4199,4199,4213,4208,4204,4204,4204,4209,4209,4204,4200,4213,4204,4209,4204,4208,4209,4204,4204,4204,4213,4204,4204,4209,4204,4204,4204,4209,4204,4209,4204,4209,na,VME0-500837,97.66,11.76,57004,683,1873,0,0,0,0,14.0,100.00,-312440,47,1769794563.106,0,1,0,0,0,0,2,0,0,1,403.92,403.92,1C187F,1,1,1,0080,56,40,40,0,0,00,0.00,0,1
31/01/2026 6:36:10,-40 58.57645,174 57.77964,28,0.0,590,973000,1370000,403.82,-0.908,4216,4198,4206,18,0,68.4,20.2,71.6,22.0,none,none,68.0,20.0,4212,4207,4203,4216,-4198,-4203,-4207,-4207,-4207,-4207,-4207,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4207,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4203,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4203,-4212,-4208,-4207,-4207,-4208,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4208,-4208,-4203,-4199,-4212,-4203,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4208,-4203,-4203,-4208,-4203,-4203,-4203,-4208,4203,4208,4203,4208,na,VME0-500837,97.66,11.84,57004,683,1873,0,0,0,0,14.0,100.00,-312440,47,1769794570.707,0,0,0,0,0,0,2,0,0,1,403.82,403.82,23067F,1,1,1,0080,56,40,40,0,0,00,0.00,0,1
31/01/2026 6:36:16,-40 58.57624,174 57.77934,27,0.0,590,973001,1370000,403.5,-0.5,4216,4198,4206,18,0,68.4,20.2,71.6,22.0,none,none,68.0,20.0,4212,4207,4203,4216,-4198,-4203,-4207,-4207,-4207,-4207,-4207,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4207,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4203,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4203,-4212,-4208,-4207,-4207,-4208,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4208,-4208,-4203,-4199,-4212,-4203,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4208,-4203,-4203,-4208,-4203,-4203,-4203,-4208,4203,4208,4203,4208,na,VME0-500837,97.66,12.00,57004,683,1873,0,0,0,0,14.0,100.00,-312440,47,1769794576.866,0,0,0,0,0,0,2,0,0,1,403.82,403.50,240577,0,0,1,0000,56,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:02,-40 58.57624,174 57.77934,27,0.0,590,973000,1370000,403.79,-0.489,4212,4198,4206,14,0,66.9,19.4,69.6,20.9,none,none,66.9,19.4,4212,4207,4203,4212,4203,4203,4207,4207,4207,4207,4203,4208,4207,4203,4208,4208,4203,4203,4212,4208,4203,4203,4208,4212,4212,4207,4207,4212,4212,4207,4208,4212,4208,4208,4203,4207,4212,4203,4207,4212,4203,4203,4207,4212,4208,4208,4208,4203,4208,4203,4203,4212,4208,4207,4207,4208,4203,4203,4198,4208,4203,4203,4203,4212,4203,4198,4212,4207,4203,4203,4203,4208,4208,4203,4199,4212,4203,4208,4203,4207,4208,4203,4203,4203,4208,4203,4203,4208,4203,4203,4203,4208,4203,4208,4203,4212,na,VME0-500837,97.66,12.00,0,683,1873,0,0,0,0,14.0,100.00,-312440,39,1769804102.972,0,0,0,0,0,0,2,0,0,1,403.79,403.79,240577,0,1,1,0000,56,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:09,-40 58.57624,174 57.77934,27,0.0,590,973000,1370000,403.81,-0.878,4212,4198,4206,14,0,67.1,19.5,69.6,20.9,none,none,67.1,19.5,4212,4207,4203,4212,4203,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4203,-4203,-4208,-4212,4212,4207,4212,4207,4212,4207,4208,4212,4208,4208,4203,4207,4207,4203,4207,4212,4203,4203,4212,4212,4212,4208,4208,4203,4208,4203,4208,4212,4208,4203,4207,4208,4203,4203,4203,4208,4203,4203,4203,4212,4203,4198,4212,4207,4203,4203,4203,4208,4208,4203,4199,4212,4203,4208,4203,4207,4203,4203,4203,4203,4212,4203,4203,4208,4203,4203,4203,4208,4203,4208,4203,4212,na,VME0-500837,97.66,11.84,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804109.099,0,0,0,0,0,0,2,0,0,1,403.81,403.81,24057F,1,1,1,0080,57,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:16,-40 58.54696,174 57.79169,16,0.0,590,973000,1370000,403.79,-0.857,4217,4198,4206,19,0,67.1,19.5,69.8,21.0,none,none,67.1,19.5,4217,4207,4203,4212,4203,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4207,-4208,-4203,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4208,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4207,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4208,-4212,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4207,4203,4198,4212,4207,4203,4203,4203,4208,4208,4203,4199,4212,4203,4208,4203,4207,4208,4203,4203,4203,4212,4203,4203,4208,4203,4203,4203,4208,4203,4208,4203,4208,na,VME0-500837,97.66,11.76,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804116.185,0,1,0,0,0,0,2,0,0,1,403.79,403.79,27147F,1,1,1,0080,57,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:23,-40 58.56119,174 57.784,16,0.0,590,973000,1370000,403.79,-1.045,4212,4198,4206,14,0,67.1,19.5,69.8,21.0,none,none,67.1,19.5,-4208,-4207,-4203,-4212,4207,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4203,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4208,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4208,-4212,-4208,-4203,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4199,-4208,-4203,-4208,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4203,-4203,-4208,-4203,-4203,-4203,-4208,-4203,-4208,-4203,-4208,na,VME0-500837,97.66,11.76,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804123.107,0,0,0,0,0,0,2,0,0,1,403.79,403.79,2E167F,1,1,1,0080,57,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:30,-40 58.56713,174 57.78373,16,0.0,590,973000,1370000,403.80,-0.951,4212,4198,4206,14,0,67.1,19.5,69.6,20.9,none,none,67.1,19.5,-4208,-4207,-4203,-4212,4207,-4203,-4207,-4203,-4207,-4207,-4207,-4208,-4207,-4207,-4208,-4208,-4203,-4203,-4212,-4208,-4207,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4208,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4208,-4212,-4208,-4207,-4207,-4208,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4208,-4208,-4203,-4199,-4212,-4203,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4212,-4203,-4203,-4208,-4203,-4203,-4203,-4208,-4203,-4208,-4203,-4208,na,VME0-500837,97.66,11.76,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804130.227,0,0,0,0,0,0,2,0,0,1,403.80,403.80,35157F,1,1,1,0080,57,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:34,-40 58.56715,174 57.78376,16,0.0,590,973000,1370000,403.79,-0.878,4212,4198,4206,14,0,67.1,19.5,69.8,21.0,none,none,67.3,19.6,-4212,-4207,-4203,-4207,4207,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4207,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4208,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4208,-4212,-4208,-4203,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4199,-4208,-4203,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4212,-4203,-4203,-4208,-4203,-4203,-4203,-4208,-4203,-4208,-4203,-4208,na,VME0-500837,97.66,11.84,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804134.601,0,0,0,0,0,0,2,0,0,1,403.79,403.79,361777,0,1,1,0000,57,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:37,-40 58.56715,174 57.78376,16,0.0,590,973000,1370000,403.81,-0.269,4212,4198,4206,14,0,67.1,19.5,69.8,21.0,none,none,67.1,19.5,-4212,-4207,-4203,-4207,4207,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4207,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4208,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4208,-4212,-4208,-4203,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4199,-4208,-4203,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4212,-4203,-4203,-4208,-4203,-4203,-4203,-4208,-4203,-4208,-4203,-4208,na,VME0-500837,97.66,11.84,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804137.322,0,0,0,0,0,0,2,0,0,1,403.81,403.81,361777,0,1,1,0000,57,40,40,0,0,00,0.00,0,0
31/01/2026 9:15:42,-40 58.56715,174 57.78376,16,0.0,590,973001,1370000,403.5,-1.0,4212,4198,4206,14,0,67.1,19.5,69.8,21.0,none,none,67.1,19.5,-4212,-4207,-4203,-4207,4207,-4203,-4207,-4207,-4207,-4207,-4203,-4208,-4207,-4203,-4208,-4208,-4203,-4203,-4212,-4208,-4207,-4203,-4208,-4212,-4212,-4207,-4212,-4212,-4212,-4207,-4208,-4212,-4208,-4208,-4203,-4207,-4212,-4203,-4207,-4212,-4203,-4203,-4212,-4212,-4212,-4208,-4208,-4203,-4203,-4203,-4208,-4212,-4208,-4203,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4203,-4203,-4212,-4198,4207,-4208,-4207,-4203,-4203,-4203,-4203,-4208,-4203,-4199,-4208,-4203,-4208,-4203,-4207,-4208,-4203,-4203,-4203,-4212,-4203,-4203,-4208,-4203,-4203,-4203,-4208,-4203,-4208,-4203,-4208,na,VME0-500837,97.66,11.92,57004,683,1873,0,0,0,0,16.5,100.00,-312440,39,1769804142.306,0,0,0,0,0,0,2,0,0,1,403.81,403.50,361777,0,0,1,0000,57,40,40,0,0,00,0.00,0,0
